mongolia,9.06,2010-2015,Primary
montserrat,0.04,2010-2015,Primary
morocco,150.367,2010-2015,Primary
mozambique,97.1435,2010-2015,Primary
myanmar,184.747,2010-2015,Primary
namibia,13.652,2010-2015,Primary
nauru,0.04,2010-2015,Primary
nepal,166.035,2010-2015,Primary
new zealand,24.053,2010-2015,Primary
nicaragua,30.571,2010-2015,Primary
niger,44.71,2010-2015,Primary
nigeria,574.078,2010-2015,Primary
north macedonia,6.949,2010-2015,Primary
northern africa,971.5736,2010-2015,Primary
northern america,1919.9048,2010-2015,Primary
oceania,175.0013,2010-2015,Primary
pakistan,463.674,2010-2015,Primary
panama,18.746,2010-2015,Primary
paraguay,34.694,2010-2015,Primary
peru,191.177,2010-2015,Primary
poland,225.5445,2010-2015,Primary
portugal,67.734,2010-2015,Primary
puerto rico,25.708,2010-2015,Primary
qatar,7.374,2010-2015,Primary
republic of korea,158.056,2010-2015,Primary
republic of moldova,9.16,2010-2015,Primary
romania,52.272,2010-2015,Primary
russian federation,281.503,2010-2015,Primary
rwanda,35.583,2010-2015,Primary
saint kitts and nevis,0.443,2010-2015,Primary
saint lucia,1.051,2010-2015,Primary
saint vincent & grenadines,0.887,2010-2015,Primary
samoa,1.021,2010-2015,Primary
san marino,0.2475,2010-2015,Primary
saudi arabia,297.737,2010-2015,Primary
senegal,50.369,2010-2015,Primary
serbia,17.314,2010-2015,Primary
seychelles,0.691,2010-2015,Primary
sint maarten,0.318,2010-2015,Primary
slovakia,13.938,2010-2015,Primary
slovenia,6.281,2010-2015,Primary
solomon islands,4.943,2010-2015,Primary
south africa,238.032,2010-2015,Primary
south-central asia,5501.5609,2010-2015,Primary
south-eastern asia,3244.5245,2010-2015,Primary
southern asia,5275.3075,2010-2015,Primary
spain,219.409,2010-2015,Primary
sri lanka,71.839,2010-2015,Primary
state of palestine,14.491,2010-2015,Primary
sub-saharan africa,3167.7236,2010-2015,Primary
suriname,4.749,2010-2015,Primary
sweden,60.396,2010-2015,Primary
switzerland,47.0975,2010-2015,Primary
tajikistan,27.9085,2010-2015,Primary
thailand,326.61400000000003,2010-2015,Primary
timor-leste,7.668,2010-2015,Primary
togo,31.7275,2010-2015,Primary
tonga,0.677,2010-2015,Primary
"total, all countries or areas",28671.0171,2010-2015,Primary
tunisia,60.186,2010-2015,Primary
turks and caicos islands,0.285,2010-2015,Primary
uganda,172.403,2010-2015,Primary
ukraine,98.371,2010-2015,Primary
united arab emirates,19.401,2010-2015,Primary
united kingdom,262.36,2010-2015,Primary
united rep. of tanzania,180.987,2010-2015,Primary
united states of america,1794.812,2010-2015,Primary
uruguay,24.785,2010-2015,Primary
uzbekistan,110.962,2010-2015,Primary
vanuatu,1.931,2010-2015,Primary
viet nam,347.84,2010-2015,Primary
western asia,1443.7084,2010-2015,Primary
yemen,116.5161,2010-2015,Primary
zambia,54.716,2010-2015,Primary
zimbabwe,73.148,2010-2015,Primary
afghanistan,32.817,2005-2010,Secondary
andorra,0.482,2005-2010,Secondary
anguilla,0.089,2005-2010,Secondary
argentina,290.4205,2005-2010,Secondary
aruba,0.502,2005-2010,Secondary
austria,71.135,2005-2010,Secondary
bahamas,2.365,2005-2010,Secondary
bangladesh,404.9255,2005-2010,Secondary
barbados,1.389,2005-2010,Secondary
belize,1.558,2005-2010,Secondary
bermuda,0.682,2005-2010,Secondary
bhutan,1.499,2005-2010,Secondary
botswana,12.7305,2005-2010,Secondary
brazil,1611.582,2005-2010,Secondary
british virgin islands,0.21300000000000002,2005-2010,Secondary
brunei darussalam,4.4755,2005-2010,Secondary
