panama,2004,14.5683
panama,2008,14.8898
panama,2011,13.0197
papua new guinea,2018,8.7252
paraguay,2004,18.2182
paraguay,2010,18.7624
paraguay,2012,19.6342
paraguay,2016,18.1543
peru,2005,14.2785
peru,2010,13.5556
peru,2015,17.5749
peru,2018,17.132
philippines,2005,12.4224
philippines,2009,13.2112
poland,2005,12.2223
poland,2010,11.0646
poland,2015,11.548
poland,2016,11.286
portugal,2005,10.8581
portugal,2010,10.4266
portugal,2015,10.152
qatar,2005,13.7448
qatar,2009,14.8357
qatar,2010,13.8173
qatar,2014,12.7432
qatar,2017,8.5609
republic of moldova,2005,19.2967
republic of moldova,2010,22.267
republic of moldova,2014,18.7651
republic of moldova,2018,17.4611
romania,2005,10.8367
romania,2010,9.1291
romania,2015,9.0945
romania,2016,9.5106
russian federation,2005,11.9506
russian federation,2008,11.9592
russian federation,2013,10.8618
russian federation,2015,10.8695
russian federation,2016,10.9853
rwanda,2000,18.8353
rwanda,2001,25.3131
rwanda,2010,17.5481
rwanda,2015,12.5391
rwanda,2016,12.2784
rwanda,2018,10.8046
saint kitts and nevis,2005,11.0562
saint kitts and nevis,2007,13.0518
saint kitts and nevis,2015,8.6355
saint lucia,2004,15.041
saint lucia,2005,16.307
saint lucia,2006,19.0114
saint lucia,2010,14.2021
saint lucia,2011,13.8368
saint lucia,2015,16.453
saint lucia,2018,14.3639
saint vincent & grenadines,2005,22.592
saint vincent & grenadines,2010,15.4856
saint vincent & grenadines,2018,18.8119
samoa,2001,12.7703
samoa,2002,12.7938
samoa,2008,16.0642
samoa,2016,10.4792
san marino,2010,10.7813
san marino,2011,10.6404
san marino,2017,13.1036
sao tome and principe,2005,12.1255
sao tome and principe,2010,19.3274
sao tome and principe,2014,12.3247
sao tome and principe,2015,11.2973
sao tome and principe,2018,20.1165
saudi arabia,2005,19.2923
saudi arabia,2008,19.2574
senegal,2005,21.771
senegal,2010,24.0464
senegal,2015,23.7586
senegal,2016,21.3372
senegal,2018,21.5294
serbia,2010,10.0982
serbia,2015,8.8764
serbia,2017,9.2565
seychelles,2002,9.2202
seychelles,2003,12.0432
seychelles,2006,10.9545
seychelles,2014,12.0846
seychelles,2016,11.7234
sierra leone,2005,15.5066
sierra leone,2010,12.8019
sierra leone,2011,12.4115
sierra leone,2014,15.0917
sierra leone,2018,32.4732
singapore,2005,22.2788
singapore,2010,18.5717
singapore,2013,28.8392
slovakia,2005,9.4661
slovakia,2010,9.7662
slovakia,2015,10.2806
slovakia,2016,9.4151
slovenia,2003,13.696
slovenia,2005,13.2906
slovenia,2010,12.0802
slovenia,2015,11.2185
slovenia,2016,11.7452
solomon islands,2010,17.4785
south africa,2005,19.925
south africa,2006,18.005
south africa,2009,18.3063
south africa,2010,18.0444
south africa,2014,19.1385
south africa,2015,18.6994
south africa,2018,18.8735
south sudan,2014,4.1314
south sudan,2015,3.2755
south sudan,2016,0.9077
south sudan,2017,1.0737
south sudan,2018,0.8754
spain,2005,10.7791
spain,2010,10.5619
spain,2015,9.771
spain,2016,9.9732
sri lanka,2010,8.6057
sri lanka,2015,10.9503
sri lanka,2018,11.3309
sudan,2005,5.9668
sudan,2009,10.7818
sweden,2005,12.7627
sweden,2010,13.306
sweden,2015,15.5015
sweden,2016,15.7322
switzerland,2005,15.8207
switzerland,2010,15.3909
switzerland,2015,15.5289
switzerland,2016,15.5125
syrian arab republic,2002,16.8261
syrian arab republic,2004,17.1454
syrian arab republic,2009,19.1841
tajikistan,2005,15.2934
tajikistan,2010,15.3315
tajikistan,2015,16.3934
thailand,2004,21.4577
thailand,2005,20.5468
thailand,2010,16.2226
thailand,2013,19.1259
timor-leste,2010,9.1542
timor-leste,2014,6.7729
timor-leste,2015,8.637
timor-leste,2018,7.9341
togo,2000,24.4237
togo,2005,17.6781
togo,2010,19.6158
togo,2015,16.665
togo,2016,15.9913
togo,2017,23.14
togo,2018,21.7691
tonga,2004,18.1025
trinidad and tobago,2003,13.9101
tunisia,2000,24.5918
tunisia,2002,22.8801
tunisia,2005,26.6957
tunisia,2008,25.2587
tunisia,2010,24.8468
tunisia,2015,22.625
turkey,2004,8.6517
turkey,2006,8.017
turkmenistan,2012,20.7955
turks and caicos islands,2015,14.2622
turks and caicos islands,2018,12.1233
uganda,2004,20.3083
uganda,2010,10.1049
uganda,2014,10.876
uganda,2015,12.1362
uganda,2018,10.917
ukraine,2000,11.359
ukraine,2005,13.7387
ukraine,2009,15.0548
ukraine,2014,13.1214
ukraine,2017,13.0514
united kingdom,2005,13.1742
united kingdom,2010,13.026
united kingdom,2015,13.8366
united kingdom,2016,13.8311
united rep. of tanzania,2005,18.1431
united rep. of tanzania,2009,17.4109
united rep. of tanzania,2010,19.648
united rep. of tanzania,2014,17.2971
united rep. of tanzania,2018,20.56
united states of america,2014,13.3971
uruguay,2005,9.4712
uruguay,2006,9.8413
uruguay,2011,15.1627
uruguay,2017,14.9361
uzbekistan,2015,23.6458
uzbekistan,2017,23.0309
vanuatu,2001,40.0776
vanuatu,2003,44.8018
vanuatu,2008,21.4056
vanuatu,2009,18.7232
vanuatu,2015,13.7338
vanuatu,2017,12.6921
viet nam,2010,17.1145
viet nam,2013,18.5155
viet nam,2018,14.4683
yemen,2001,30.3213
yemen,2008,12.4892
zambia,2004,10.585
zambia,2005,7.7297
zambia,2008,5.6518
zambia,2015,16.3353
zambia,2016,15.4018
zambia,2017,14.8075
zambia,2018,17.048
zimbabwe,2010,8.5367
zimbabwe,2014,30.0152
zimbabwe,2018,19.0398
